run_id,source,profile_family,profile_variant,sample_time_s,t_sec,Q1,Q2,T1,T2,ambient_ref,phase,split,run_ok,notes
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,173.0,20.0,90.0,29.245,28.536,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,174.0,20.0,90.0,29.277,28.826,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,175.0,20.0,90.0,29.342,28.858,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,176.0,20.0,90.0,29.406,29.277,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,177.0,20.0,90.0,29.567,28.762,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,178.0,20.0,90.0,29.6,29.31,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,179.0,20.0,90.0,29.6,29.052,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,180.0,20.0,90.0,29.632,29.438,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,181.0,20.0,90.0,29.729,29.374,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,182.0,20.0,90.0,29.922,29.664,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,183.0,20.0,90.0,29.89,29.438,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,184.0,20.0,90.0,29.986,29.825,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,185.0,20.0,90.0,29.954,29.503,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,186.0,20.0,90.0,30.18,29.825,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,187.0,20.0,90.0,30.212,29.825,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,188.0,20.0,90.0,30.244,29.986,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,189.0,20.0,90.0,30.244,29.89,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,190.0,20.0,90.0,30.341,30.309,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,191.0,20.0,90.0,30.502,30.115,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,192.0,20.0,90.0,30.534,30.438,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,193.0,20.0,90.0,30.566,30.728,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,194.0,20.0,90.0,30.599,30.341,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,195.0,20.0,90.0,30.631,30.824,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,196.0,20.0,90.0,30.728,30.502,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,197.0,20.0,90.0,30.824,31.05,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,198.0,20.0,90.0,30.889,30.631,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,199.0,20.0,90.0,30.889,31.243,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,200.0,20.0,90.0,30.889,31.275,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,201.0,20.0,90.0,30.985,31.372,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,202.0,20.0,90.0,30.953,31.469,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,203.0,20.0,80.0,31.179,31.533,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,204.0,20.0,80.0,31.211,31.598,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,205.0,20.0,80.0,31.211,31.791,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,206.0,20.0,80.0,31.211,31.92,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,207.0,20.0,80.0,31.243,31.662,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,208.0,20.0,80.0,31.308,32.339,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,209.0,20.0,80.0,31.34,31.984,18.80045,active,unassigned,True,
