run_id,source,profile_family,profile_variant,duration_s,sample_time_s,initial_hold_s,cooldown_s,seed,ambient_ref_start,t1_start,t2_start,t1_end,t2_end,q1_mean,q1_max,q2_mean,q2_max,n_segments_q1,n_segments_q2,coordination_mode,contains_short_segment,profile_signature,run_ok,comment
run_0059,model,q2_dominant,q2_dominant_v01,600,1.0,28,60,42,20.788349999999998,20.949499999999997,20.949499999999997,25.1394,23.205599999999997,13.075,35.0,15.8,55.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 7, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 11, ""q2_mean_bin"": 3, ""q2_nseg"": 5, ""short"": 1}",True,
run_0060,model,staggered_steps,staggered_steps_v01,600,1.0,20,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.106299999999997,23.205599999999997,25.75,75.0,17.3,75.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 15, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 15, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0061,model,q2_dominant,q2_dominant_v01,600,1.0,22,60,42,20.949499999999997,20.949499999999997,20.949499999999997,24.1725,26.106299999999997,10.091819699499165,40.0,40.642737896494154,100.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 2, ""q1_nseg"": 6, ""q2_max_bin"": 20, ""q2_mean_bin"": 8, ""q2_nseg"": 7, ""short"": 1}",True,
run_0062,model,q2_dominant,q2_dominant_v01,600,1.0,20,60,42,20.949499999999997,20.949499999999997,20.949499999999997,28.362399999999997,27.3955,12.395659432387312,25.0,43.82303839732888,85.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 5, ""q1_mean_bin"": 2, ""q1_nseg"": 7, ""q2_max_bin"": 17, ""q2_mean_bin"": 9, ""q2_nseg"": 7, ""short"": 1}",True,
run_0063,model,staggered_steps,staggered_steps_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,22.238699999999998,23.850199999999997,11.56093489148581,95.0,21.986644407345576,70.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 2, ""q1_nseg"": 6, ""q2_max_bin"": 14, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0064,model,staggered_steps,staggered_steps_v01,600,1.0,24,60,42,20.788349999999998,20.949499999999997,20.949499999999997,23.5279,23.5279,14.541666666666666,60.0,18.683333333333334,95.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 12, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0065,model,staggered_steps,staggered_steps_v01,600,1.0,21,60,42,20.949499999999997,20.949499999999997,20.949499999999997,25.461699999999997,28.0401,16.001669449081803,95.0,37.19532554257095,100.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 20, ""q2_mean_bin"": 7, ""q2_nseg"": 6, ""short"": 1}",True,
run_0066,model,q1_dominant,q1_dominant_v01,600,1.0,25,60,42,20.788349999999998,20.949499999999997,20.949499999999997,34.163799999999995,24.817099999999996,37.025,90.0,10.4,30.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 18, ""q1_mean_bin"": 7, ""q1_nseg"": 6, ""q2_max_bin"": 6, ""q2_mean_bin"": 2, ""q2_nseg"": 5, ""short"": 1}",True,
run_0067,model,coordinated,coordinated_v01,600,1.0,30,60,42,20.788349999999998,20.949499999999997,20.949499999999997,27.717799999999997,25.461699999999997,30.633333333333333,80.0,31.156666666666666,87.0,5,5,same_direction,True,"{""coordination_mode"": ""same_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 16, ""q1_mean_bin"": 6, ""q1_nseg"": 7, ""q2_max_bin"": 17, ""q2_mean_bin"": 6, ""q2_nseg"": 7, ""short"": 1}",True,
run_0068,model,coordinated,coordinated_v01,600,1.0,21,60,42,20.949499999999997,20.6272,20.949499999999997,32.552299999999995,32.552299999999995,41.858333333333334,85.0,35.641666666666666,90.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 17, ""q1_mean_bin"": 8, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 7, ""q2_nseg"": 7, ""short"": 1}",True,
run_0069,model,q2_dominant,q2_dominant_v01,600,1.0,30,60,42,20.949499999999997,20.6272,20.949499999999997,32.8746,25.784,19.891666666666666,40.0,36.11666666666667,95.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 4, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 7, ""q2_nseg"": 5, ""short"": 1}",True,
run_0070,model,staggered_steps,staggered_steps_v01,600,1.0,24,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.750899999999998,25.1394,23.716666666666665,85.0,23.458333333333332,85.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 17, ""q2_mean_bin"": 5, ""q2_nseg"": 4, ""short"": 1}",True,
run_0071,model,q1_dominant,q1_dominant_v01,600,1.0,25,60,42,20.949499999999997,20.949499999999997,20.949499999999997,24.817099999999996,23.850199999999997,24.841666666666665,60.0,11.6,45.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 12, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 9, ""q2_mean_bin"": 2, ""q2_nseg"": 6, ""short"": 1}",True,
run_0072,model,q2_dominant,q2_dominant_v01,600,1.0,24,60,42,20.949499999999997,20.949499999999997,20.6272,27.3955,27.3955,11.408333333333333,40.0,39.43333333333333,100.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 2, ""q1_nseg"": 5, ""q2_max_bin"": 20, ""q2_mean_bin"": 8, ""q2_nseg"": 6, ""short"": 1}",True,
run_0073,model,staggered_steps,staggered_steps_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,32.8746,30.2962,31.65,95.0,28.716666666666665,95.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 6, ""q1_nseg"": 7, ""q2_max_bin"": 19, ""q2_mean_bin"": 6, ""q2_nseg"": 7, ""short"": 1}",True,
run_0074,model,q2_dominant,q2_dominant_v01,600,1.0,29,60,42,20.949499999999997,20.6272,20.949499999999997,26.106299999999997,27.3955,10.475,20.0,48.96666666666667,100.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 4, ""q1_mean_bin"": 2, ""q1_nseg"": 5, ""q2_max_bin"": 20, ""q2_mean_bin"": 10, ""q2_nseg"": 7, ""short"": 1}",True,
run_0075,model,q2_dominant,q2_dominant_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,22.561,25.461699999999997,2.408333333333333,10.0,40.525,100.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 2, ""q1_mean_bin"": 0, ""q1_nseg"": 5, ""q2_max_bin"": 20, ""q2_mean_bin"": 8, ""q2_nseg"": 6, ""short"": 1}",True,
run_0076,model,q1_dominant,q1_dominant_v01,600,1.0,22,60,42,20.949499999999997,20.949499999999997,20.949499999999997,28.0401,25.1394,37.233333333333334,95.0,18.091666666666665,45.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 19, ""q1_mean_bin"": 7, ""q1_nseg"": 6, ""q2_max_bin"": 9, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0077,model,q1_dominant,q1_dominant_v01,600,1.0,24,60,42,20.949499999999997,20.949499999999997,20.949499999999997,24.1725,22.8833,23.25,95.0,12.275,25.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 19, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 5, ""q2_mean_bin"": 2, ""q2_nseg"": 5, ""short"": 1}",True,
run_0078,model,q1_dominant,q1_dominant_v01,600,1.0,30,60,42,20.949499999999997,20.949499999999997,20.949499999999997,35.775299999999994,30.618499999999997,47.4,90.0,21.775,40.0,5,5,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 18, ""q1_mean_bin"": 9, ""q1_nseg"": 7, ""q2_max_bin"": 8, ""q2_mean_bin"": 4, ""q2_nseg"": 7, ""short"": 1}",True,
run_0079,model,q2_dominant,q2_dominant_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,24.494799999999998,24.1725,10.425,35.0,31.525,80.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 7, ""q1_mean_bin"": 2, ""q1_nseg"": 6, ""q2_max_bin"": 16, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0080,model,coordinated,coordinated_v01,600,1.0,28,60,42,20.949499999999997,20.949499999999997,20.6272,28.362399999999997,30.2962,22.216666666666665,55.0,48.45,80.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 11, ""q1_mean_bin"": 4, ""q1_nseg"": 7, ""q2_max_bin"": 16, ""q2_mean_bin"": 10, ""q2_nseg"": 7, ""short"": 1}",True,
run_0081,model,q1_dominant,q1_dominant_v01,600,1.0,23,60,42,20.788349999999998,20.949499999999997,20.949499999999997,29.329299999999996,24.817099999999996,29.658333333333335,55.0,12.4,35.0,5,5,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 11, ""q1_mean_bin"": 6, ""q1_nseg"": 7, ""q2_max_bin"": 7, ""q2_mean_bin"": 2, ""q2_nseg"": 7, ""short"": 1}",True,
run_0082,model,q1_dominant,q1_dominant_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,30.2962,23.850199999999997,48.266666666666666,100.0,13.466666666666667,40.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 20, ""q1_mean_bin"": 10, ""q1_nseg"": 6, ""q2_max_bin"": 8, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0083,model,q1_dominant,q1_dominant_v01,600,1.0,20,60,42,20.949499999999997,20.949499999999997,20.949499999999997,29.973899999999997,24.494799999999998,47.75,100.0,12.258333333333333,40.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 20, ""q1_mean_bin"": 10, ""q1_nseg"": 6, ""q2_max_bin"": 8, ""q2_mean_bin"": 2, ""q2_nseg"": 6, ""short"": 1}",True,
run_0084,model,q1_dominant,q1_dominant_v01,600,1.0,26,60,42,20.788349999999998,20.949499999999997,20.949499999999997,35.1307,24.817099999999996,42.3,85.0,11.183333333333334,40.0,5,5,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 17, ""q1_mean_bin"": 8, ""q1_nseg"": 6, ""q2_max_bin"": 8, ""q2_mean_bin"": 2, ""q2_nseg"": 7, ""short"": 1}",True,
run_0085,model,staggered_steps,staggered_steps_v01,600,1.0,28,60,42,20.949499999999997,20.949499999999997,20.949499999999997,29.329299999999996,33.5192,23.366666666666667,85.0,39.80833333333333,100.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 5, ""q1_nseg"": 7, ""q2_max_bin"": 20, ""q2_mean_bin"": 8, ""q2_nseg"": 7, ""short"": 1}",True,
run_0086,model,staggered_steps,staggered_steps_v01,600,1.0,21,60,42,20.788349999999998,20.949499999999997,20.949499999999997,27.073199999999996,24.817099999999996,35.675,100.0,24.058333333333334,90.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 20, ""q1_mean_bin"": 7, ""q1_nseg"": 6, ""q2_max_bin"": 18, ""q2_mean_bin"": 5, ""q2_nseg"": 5, ""short"": 1}",True,
run_0087,model,q2_dominant,q2_dominant_v01,600,1.0,28,60,42,20.788349999999998,20.949499999999997,20.949499999999997,25.1394,23.850199999999997,11.883333333333333,40.0,27.35,85.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 2, ""q1_nseg"": 7, ""q2_max_bin"": 17, ""q2_mean_bin"": 5, ""q2_nseg"": 5, ""short"": 1}",True,
run_0088,model,staggered_steps,staggered_steps_v01,600,1.0,20,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.4286,29.006999999999998,19.783333333333335,85.0,39.916666666666664,80.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 4, ""q1_nseg"": 6, ""q2_max_bin"": 16, ""q2_mean_bin"": 8, ""q2_nseg"": 6, ""short"": 1}",True,
run_0089,model,q2_dominant,q2_dominant_v01,600,1.0,30,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.106299999999997,25.784,15.983333333333333,40.0,34.325,65.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 3, ""q1_nseg"": 7, ""q2_max_bin"": 13, ""q2_mean_bin"": 7, ""q2_nseg"": 6, ""short"": 1}",True,
run_0090,model,q1_dominant,q1_dominant_v01,600,1.0,28,60,42,20.949499999999997,20.949499999999997,20.6272,30.618499999999997,26.106299999999997,39.766666666666666,100.0,16.583333333333332,40.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 20, ""q1_mean_bin"": 8, ""q1_nseg"": 6, ""q2_max_bin"": 8, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0091,model,coordinated,coordinated_v01,600,1.0,24,60,42,20.949499999999997,20.6272,20.949499999999997,24.1725,23.850199999999997,21.075,60.0,26.925,85.0,4,4,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 12, ""q1_mean_bin"": 4, ""q1_nseg"": 6, ""q2_max_bin"": 17, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0092,model,coordinated,coordinated_v01,600,1.0,28,60,42,20.788349999999998,20.6272,20.949499999999997,23.5279,22.8833,17.216666666666665,80.0,18.635,81.0,4,4,same_direction,True,"{""coordination_mode"": ""same_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 16, ""q1_mean_bin"": 3, ""q1_nseg"": 5, ""q2_max_bin"": 16, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0093,model,q2_dominant,q2_dominant_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,25.784,23.205599999999997,18.825,45.0,23.1,85.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 9, ""q1_mean_bin"": 4, ""q1_nseg"": 5, ""q2_max_bin"": 17, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0094,model,staggered_steps,staggered_steps_v01,600,1.0,23,60,42,20.949499999999997,20.6272,20.949499999999997,23.5279,23.850199999999997,22.991666666666667,85.0,28.591666666666665,90.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 18, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0095,model,coordinated,coordinated_v02,600,1.0,21,60,42,20.949499999999997,20.949499999999997,20.949499999999997,22.8833,23.205599999999997,12.95,50.0,29.216666666666665,85.0,4,4,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 10, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 17, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0096,model,staggered_steps,staggered_steps_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,33.1969,27.717799999999997,43.858333333333334,95.0,32.125,75.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 9, ""q1_nseg"": 6, ""q2_max_bin"": 15, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0097,model,q1_dominant,q1_dominant_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,28.0401,26.750899999999998,22.508333333333333,55.0,20.841666666666665,35.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 11, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 7, ""q2_mean_bin"": 4, ""q2_nseg"": 5, ""short"": 1}",True,
run_0098,model,coordinated,coordinated_v01,600,1.0,21,60,42,20.949499999999997,20.949499999999997,20.949499999999997,29.329299999999996,27.717799999999997,23.858333333333334,60.0,43.475,70.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 12, ""q1_mean_bin"": 5, ""q1_nseg"": 5, ""q2_max_bin"": 14, ""q2_mean_bin"": 9, ""q2_nseg"": 5, ""short"": 1}",True,
run_0099,model,coordinated,coordinated_v01,600,1.0,30,60,42,20.949499999999997,20.949499999999997,20.949499999999997,29.6516,22.8833,49.36666666666667,100.0,2.1333333333333333,20.0,4,4,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 20, ""q1_mean_bin"": 10, ""q1_nseg"": 5, ""q2_max_bin"": 4, ""q2_mean_bin"": 0, ""q2_nseg"": 4, ""short"": 1}",True,
run_0100,model,staggered_steps,staggered_steps_v01,600,1.0,20,60,42,20.788349999999998,20.949499999999997,20.949499999999997,23.5279,26.750899999999998,11.983333333333333,35.0,33.475,85.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 7, ""q1_mean_bin"": 2, ""q1_nseg"": 5, ""q2_max_bin"": 17, ""q2_mean_bin"": 7, ""q2_nseg"": 6, ""short"": 1}",True,
run_0101,model,staggered_steps,staggered_steps_v01,600,1.0,26,60,42,20.949499999999997,20.6272,20.949499999999997,24.817099999999996,23.850199999999997,24.158333333333335,85.0,17.625,90.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 18, ""q2_mean_bin"": 4, ""q2_nseg"": 7, ""short"": 1}",True,
run_0102,model,coordinated,coordinated_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,28.6847,26.106299999999997,26.733333333333334,75.0,35.6,90.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 15, ""q1_mean_bin"": 5, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 7, ""q2_nseg"": 7, ""short"": 1}",True,
run_0103,model,q2_dominant,q2_dominant_v01,600,1.0,22,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.106299999999997,25.784,18.1,40.0,28.491666666666667,55.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 4, ""q1_nseg"": 6, ""q2_max_bin"": 11, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0104,model,coordinated,coordinated_v01,600,1.0,30,60,42,20.949499999999997,20.949499999999997,20.949499999999997,31.263099999999998,24.494799999999998,38.333333333333336,85.0,21.0,85.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 17, ""q1_mean_bin"": 8, ""q1_nseg"": 7, ""q2_max_bin"": 17, ""q2_mean_bin"": 4, ""q2_nseg"": 7, ""short"": 1}",True,
run_0105,model,q1_dominant,q1_dominant_v01,600,1.0,26,60,42,20.949499999999997,20.949499999999997,20.949499999999997,45.4443,27.717799999999997,57.53333333333333,95.0,16.1,40.0,5,5,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 19, ""q1_mean_bin"": 12, ""q1_nseg"": 7, ""q2_max_bin"": 8, ""q2_mean_bin"": 3, ""q2_nseg"": 7, ""short"": 1}",True,
run_0106,model,q2_dominant,q2_dominant_v01,600,1.0,27,60,42,20.788349999999998,20.949499999999997,20.6272,31.585399999999996,26.750899999999998,19.991666666666667,45.0,35.40833333333333,90.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 9, ""q1_mean_bin"": 4, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 7, ""q2_nseg"": 6, ""short"": 1}",True,
run_0107,model,staggered_steps,staggered_steps_v01,600,1.0,25,60,42,20.949499999999997,20.949499999999997,20.949499999999997,22.8833,21.594099999999997,12.108333333333333,60.0,9.091666666666667,65.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 12, ""q1_mean_bin"": 2, ""q1_nseg"": 6, ""q2_max_bin"": 13, ""q2_mean_bin"": 2, ""q2_nseg"": 5, ""short"": 1}",True,
run_0108,model,staggered_steps,staggered_steps_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,23.850199999999997,23.850199999999997,17.091666666666665,50.0,27.958333333333332,95.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 10, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0109,model,staggered_steps,staggered_steps_v01,600,1.0,28,60,42,20.788349999999998,20.949499999999997,20.949499999999997,33.1969,26.4286,33.34166666666667,100.0,25.066666666666666,100.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 20, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 20, ""q2_mean_bin"": 5, ""q2_nseg"": 7, ""short"": 1}",True,
run_0110,model,staggered_steps,staggered_steps_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,29.6516,33.1969,32.80833333333333,85.0,46.80833333333333,100.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 20, ""q2_mean_bin"": 9, ""q2_nseg"": 7, ""short"": 1}",True,
run_0111,model,staggered_steps,staggered_steps_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,25.784,24.817099999999996,24.891666666666666,70.0,26.575,90.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 14, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 18, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0112,model,staggered_steps,staggered_steps_v01,600,1.0,28,60,42,20.949499999999997,20.949499999999997,20.949499999999997,28.0401,25.1394,38.84166666666667,95.0,26.658333333333335,100.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 8, ""q1_nseg"": 5, ""q2_max_bin"": 20, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0113,model,staggered_steps,staggered_steps_v01,600,1.0,25,60,42,20.949499999999997,20.949499999999997,20.949499999999997,22.238699999999998,22.8833,8.116666666666667,30.0,17.45,40.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 6, ""q1_mean_bin"": 2, ""q1_nseg"": 6, ""q2_max_bin"": 8, ""q2_mean_bin"": 3, ""q2_nseg"": 4, ""short"": 1}",True,
run_0114,model,staggered_steps,staggered_steps_v01,600,1.0,26,60,42,20.949499999999997,20.949499999999997,20.949499999999997,27.3955,26.4286,32.65833333333333,85.0,31.525,90.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 7, ""q1_nseg"": 5, ""q2_max_bin"": 18, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0115,model,coordinated,coordinated_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,24.817099999999996,26.4286,15.6,45.0,43.56666666666667,85.0,4,4,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 9, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 17, ""q2_mean_bin"": 9, ""q2_nseg"": 6, ""short"": 1}",True,
run_0116,model,q1_dominant,q1_dominant_v01,600,1.0,25,60,42,20.788349999999998,20.949499999999997,20.6272,27.073199999999996,22.8833,29.608333333333334,60.0,7.833333333333333,25.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 12, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 5, ""q2_mean_bin"": 2, ""q2_nseg"": 6, ""short"": 1}",True,
